"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Geography","Geography_type","Geography_name","Gender","Gender_type","Value","Denominator","Value Note","Geography name"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E10000006","ONS geography code","Cumbria","Girls","Boys/Girls/All","?","1","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E10000006","ONS geography code","Cumbria","Boys","Boys/Girls/All","67","6","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E10000006","ONS geography code","Cumbria","All","Boys/Girls/All","71","7","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E10000006","ONS geography code","Cumbria","Girls","Boys/Girls/All","?","1","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E10000006","ONS geography code","Cumbria","Boys","Boys/Girls/All","67","6","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E10000006","ONS geography code","Cumbria","All","Boys/Girls/All","71","7","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E10000006","ONS geography code","Cumbria","Girls","Boys/Girls/All","63","32","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E10000006","ONS geography code","Cumbria","Boys","Boys/Girls/All","69","36","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E10000006","ONS geography code","Cumbria","All","Boys/Girls/All","66","68","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E10000006","ONS geography code","Cumbria","Girls","Boys/Girls/All","78","2264","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E10000006","ONS geography code","Cumbria","Boys","Boys/Girls/All","62","2354","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E10000006","ONS geography code","Cumbria","All","Boys/Girls/All","70","4618","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Girls","Boys/Girls/All","77","571","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Boys","Boys/Girls/All","64","627","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","All","Boys/Girls/All","70","1198","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Boys","Boys/Girls/All","48","25","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Girls","Boys/Girls/All","78","27","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","All","Boys/Girls/All","63","52","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Boys","Boys/Girls/All","?","4","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Girls","Boys/Girls/All","100","5","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","All","Boys/Girls/All","89","9","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Boys","Boys/Girls/All","N/A","0","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","All","Boys/Girls/All","?","2","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Girls","Boys/Girls/All","?","2","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Girls","Boys/Girls/All","67","12","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Boys","Boys/Girls/All","57","21","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","All","Boys/Girls/All","61","33","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Girls","Boys/Girls/All","77","506","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Boys","Boys/Girls/All","65","558","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","All","Boys/Girls/All","71","1064","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","Girls","Boys/Girls/All","77","1625","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","Boys","Boys/Girls/All","62","1634","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","All","Boys/Girls/All","70","3259","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","Boys","Boys/Girls/All","67","298","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","Girls","Boys/Girls/All","80","322","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","All","Boys/Girls/All","74","620","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","Boys","Boys/Girls/All","59","51","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","Girls","Boys/Girls/All","77","53","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","All","Boys/Girls/All","68","104","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","Girls","Boys/Girls/All","50","6","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","Boys","Boys/Girls/All","89","9","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","All","Boys/Girls/All","73","15","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","Boys","Boys/Girls/All","63","123","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","Girls","Boys/Girls/All","85","139","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","All","Boys/Girls/All","75","262","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","Girls","Boys/Girls/All","77","995","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","Boys","Boys/Girls/All","62","1037","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000015","ONS geography code","Derby","All","Boys/Girls/All","69","2032","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E10000007","ONS geography code","Derbyshire","Girls","Boys/Girls/All","76","4042","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E10000007","ONS geography code","Derbyshire","Boys","Boys/Girls/All","62","4150","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E10000007","ONS geography code","Derbyshire","All","Boys/Girls/All","69","8192","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E10000007","ONS geography code","Derbyshire","Girls","Boys/Girls/All","66","47","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E10000007","ONS geography code","Derbyshire","Boys","Boys/Girls/All","58","48","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E10000007","ONS geography code","Derbyshire","All","Boys/Girls/All","62","95","","Local Authority"
