"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Gender_type","Destination","Value","Value_type","Denominator","Numerator"
"Pupil destination after key stage 4 study (Percentage %)","Pakistani","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","16737","174"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","Employment","0","% of cohort","2326","1"
"Pupil destination after key stage 4 study (Percentage %)","White and Black African","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","2020","18"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","Employment","2","% of cohort","5332","92"
"Pupil destination after key stage 4 study (Percentage %)","Gypsy / Roma","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","Employment","5","% of cohort","694","35"
"Pupil destination after key stage 4 study (Percentage %)","Bangladeshi","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","7168","369"
"Pupil destination after key stage 4 study (Percentage %)","Any other mixed background","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","7","% of cohort","6839","473"
"Pupil destination after key stage 4 study (Percentage %)","White - British","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","8","% of cohort","426285","35207"
"Pupil destination after key stage 4 study (Percentage %)","White and Asian","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","4114","222"
"Pupil destination after key stage 4 study (Percentage %)","Any other Asian background","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","4","% of cohort","7281","258"
"Pupil destination after key stage 4 study (Percentage %)","Traveller of Irish heritage","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","26","% of cohort","125","32"
"Pupil destination after key stage 4 study (Percentage %)","Black - African","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","3","% of cohort","15343","529"
"Pupil destination after key stage 4 study (Percentage %)","Any other Black background","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","6","% of cohort","2734","154"
"Pupil destination after key stage 4 study (Percentage %)","White and Black Caribbean","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","11","% of cohort","6834","784"
"Pupil destination after key stage 4 study (Percentage %)","White - Irish","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","7","% of cohort","1906","129"
"Pupil destination after key stage 4 study (Percentage %)","Any other White background","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","6","% of cohort","18215","1105"
"Pupil destination after key stage 4 study (Percentage %)","Indian","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","3","% of cohort","13044","336"
"Pupil destination after key stage 4 study (Percentage %)","Other","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","6904","351"
"Pupil destination after key stage 4 study (Percentage %)","Black Caribbean","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","7","% of cohort","7683","532"
"Pupil destination after key stage 4 study (Percentage %)","Pakistani","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","6","% of cohort","16737","1039"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","2","% of cohort","2326","39"
"Pupil destination after key stage 4 study (Percentage %)","White and Black African","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","7","% of cohort","2020","138"
"Pupil destination after key stage 4 study (Percentage %)","Gypsy / Roma","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","28","% of cohort","694","194"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","No sustained education/employment","8","% of cohort","5332","432"
"Pupil destination after key stage 4 study (Percentage %)","Bangladeshi","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","Unknown","2","% of cohort","7168","108"
"Pupil destination after key stage 4 study (Percentage %)","White - British","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","426285","5696"
"Pupil destination after key stage 4 study (Percentage %)","White and Asian","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","4114","56"
"Pupil destination after key stage 4 study (Percentage %)","Any other mixed background","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","Unknown","2","% of cohort","6839","126"
"Pupil destination after key stage 4 study (Percentage %)","Any other Asian background","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","Unknown","2","% of cohort","7281","176"
"Pupil destination after key stage 4 study (Percentage %)","Traveller of Irish heritage","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","Unknown","13","% of cohort","125","16"
"Pupil destination after key stage 4 study (Percentage %)","Black - African","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","Unknown","2","% of cohort","15343","297"
"Pupil destination after key stage 4 study (Percentage %)","Any other Black background","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","Unknown","2","% of cohort","2734","44"
"Pupil destination after key stage 4 study (Percentage %)","White and Black Caribbean","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","6834","102"
"Pupil destination after key stage 4 study (Percentage %)","White - Irish","Ethnicities used in National Pupil Database (19)","2012/13","Academic year","England","Country","E92000001","All","All","Unknown","2","% of cohort","1906","31"
