"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Geography","Geography_type","Geography_name","Gender","Gender_type","Value","Denominator","Value Note","Geography name"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Female","Male/Female/All","81","16","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Female","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Female","Male/Female/All",".","0","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Female","Male/Female/All","x","15","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Female","Male/Female/All","78","545","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000005","ONS geography code","Darlington","Female","Male/Female/All","78","594","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000006","ONS geography code","Halton","Female","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000006","ONS geography code","Halton","Female","Male/Female/All",".","0","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000006","ONS geography code","Halton","Female","Male/Female/All",".","0","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000006","ONS geography code","Halton","Female","Male/Female/All","76","21","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000006","ONS geography code","Halton","Female","Male/Female/All","71","741","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000006","ONS geography code","Halton","Female","Male/Female/All","71","775","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Female","Male/Female/All","75","55","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Female","Male/Female/All","73","11","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Female","Male/Female/All","100","10","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Female","Male/Female/All","79","52","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Female","Male/Female/All","79","1075","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Female","Male/Female/All","78","1223","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000008","ONS geography code","Blackburn with Darwen","Female","Male/Female/All","72","426","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000008","ONS geography code","Blackburn with Darwen","Female","Male/Female/All","x","4","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000008","ONS geography code","Blackburn with Darwen","Female","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000008","ONS geography code","Blackburn with Darwen","Female","Male/Female/All","67","42","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000008","ONS geography code","Blackburn with Darwen","Female","Male/Female/All","74","530","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000008","ONS geography code","Blackburn with Darwen","Female","Male/Female/All","72","1030","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Female","Male/Female/All","67","21","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Female","Male/Female/All","50","6","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Female","Male/Female/All","100","5","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Female","Male/Female/All","76","25","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Female","Male/Female/All","74","726","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000009","ONS geography code","Blackpool","Female","Male/Female/All","74","797","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000010","ONS geography code","Kingston Upon Hull, City of","Female","Male/Female/All","66","29","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000010","ONS geography code","Kingston Upon Hull, City of","Female","Male/Female/All","76","37","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000010","ONS geography code","Kingston Upon Hull, City of","Female","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000010","ONS geography code","Kingston Upon Hull, City of","Female","Male/Female/All","73","75","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000010","ONS geography code","Kingston Upon Hull, City of","Female","Male/Female/All","69","1439","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000010","ONS geography code","Kingston Upon Hull, City of","Female","Male/Female/All","69","1668","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000011","ONS geography code","East Riding of Yorkshire","Female","Male/Female/All","x","16","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000011","ONS geography code","East Riding of Yorkshire","Female","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000011","ONS geography code","East Riding of Yorkshire","Female","Male/Female/All",".","0","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000011","ONS geography code","East Riding of Yorkshire","Female","Male/Female/All","74","42","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000011","ONS geography code","East Riding of Yorkshire","Female","Male/Female/All","78","1605","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000011","ONS geography code","East Riding of Yorkshire","Female","Male/Female/All","77","1696","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000012","ONS geography code","North East Lincolnshire","Female","Male/Female/All","80","15","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000012","ONS geography code","North East Lincolnshire","Female","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000012","ONS geography code","North East Lincolnshire","Female","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000012","ONS geography code","North East Lincolnshire","Female","Male/Female/All","83","24","","Local Authority"
