"Measure","Academic_Year","Time","Time_type","Ethnicity","Ethnicity_Type","Geography","Geography_type","ONS_Geography_code","Gender","FSM","Value","Value_Type","Denominator"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","Lancashire","Local authority","E10000017","All Pupils","All Pupils","36.6","%","41"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","Lancashire","Local authority","E10000017","Boys","All Pupils","40.9","%","22"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","Lancashire","Local authority","E10000017","Girls","All Pupils","31.6","%","19"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","Lancashire","Local authority","E10000017","All Pupils","All Pupils","86.1","%","36"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","Lancashire","Local authority","E10000017","Boys","All Pupils","76.9","%","13"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","Lancashire","Local authority","E10000017","Girls","All Pupils","91.3","%","23"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","Lancashire","Local authority","E10000017","All Pupils","All Pupils","44.6","%","258"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","Lancashire","Local authority","E10000017","Boys","All Pupils","41.5","%","135"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","Lancashire","Local authority","E10000017","Girls","All Pupils","48","%","123"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","Lancashire","Local authority","E10000017","All Pupils","All Pupils","44.3","%","9797"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","Lancashire","Local authority","E10000017","Boys","All Pupils","41.1","%","5001"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","Lancashire","Local authority","E10000017","Girls","All Pupils","47.6","%","4796"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","Yorkshire and the Humber","Region","E12000003","All Pupils","All Pupils","41.1","%","53178"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","Yorkshire and the Humber","Region","E12000003","Boys","All Pupils","37.5","%","27121"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","Yorkshire and the Humber","Region","E12000003","Girls","All Pupils","44.8","%","26057"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","Yorkshire and the Humber","Region","E12000003","All Pupils","All Pupils","39.7","%","6617"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","Yorkshire and the Humber","Region","E12000003","Boys","All Pupils","37","%","3404"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","Yorkshire and the Humber","Region","E12000003","Girls","All Pupils","42.6","%","3213"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","Yorkshire and the Humber","Region","E12000003","All Pupils","All Pupils","31.6","%","1118"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","Yorkshire and the Humber","Region","E12000003","Boys","All Pupils","27.1","%","565"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","Yorkshire and the Humber","Region","E12000003","Girls","All Pupils","36.2","%","553"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","Yorkshire and the Humber","Region","E12000003","All Pupils","All Pupils","74.2","%","120"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","Yorkshire and the Humber","Region","E12000003","Boys","All Pupils","68.3","%","60"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","Yorkshire and the Humber","Region","E12000003","Girls","All Pupils","80","%","60"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","Yorkshire and the Humber","Region","E12000003","All Pupils","All Pupils","37.4","%","1795"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","Yorkshire and the Humber","Region","E12000003","Boys","All Pupils","33.3","%","909"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","Yorkshire and the Humber","Region","E12000003","Girls","All Pupils","41.5","%","886"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","Yorkshire and the Humber","Region","E12000003","All Pupils","All Pupils","42.1","%","42120"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","Yorkshire and the Humber","Region","E12000003","Boys","All Pupils","38.3","%","21496"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","Yorkshire and the Humber","Region","E12000003","Girls","All Pupils","46.1","%","20624"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","Kingston upon Hull, City of","Local authority","E06000010","All Pupils","All Pupils","32.9","%","2307"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","Kingston upon Hull, City of","Local authority","E06000010","Boys","All Pupils","31.3","%","1211"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","Kingston upon Hull, City of","Local authority","E06000010","Girls","All Pupils","34.8","%","1096"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","Kingston upon Hull, City of","Local authority","E06000010","All Pupils","All Pupils","52.9","%","34"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","Kingston upon Hull, City of","Local authority","E06000010","Boys","All Pupils","52.6","%","19"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","Kingston upon Hull, City of","Local authority","E06000010","Girls","All Pupils","53.3","%","15"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","Kingston upon Hull, City of","Local authority","E06000010","All Pupils","All Pupils","33.3","%","36"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","Kingston upon Hull, City of","Local authority","E06000010","Boys","All Pupils","33.3","%","18"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","Kingston upon Hull, City of","Local authority","E06000010","Girls","All Pupils","33.3","%","18"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","Kingston upon Hull, City of","Local authority","E06000010","All Pupils","All Pupils","100","%","2"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","Kingston upon Hull, City of","Local authority","E06000010","Boys","All Pupils","100","%","1"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","Kingston upon Hull, City of","Local authority","E06000010","Girls","All Pupils","100","%","1"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","Kingston upon Hull, City of","Local authority","E06000010","All Pupils","All Pupils","40","%","55"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","Kingston upon Hull, City of","Local authority","E06000010","Boys","All Pupils","37","%","27"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","Kingston upon Hull, City of","Local authority","E06000010","Girls","All Pupils","42.9","%","28"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","Kingston upon Hull, City of","Local authority","E06000010","All Pupils","All Pupils","33.6","%","2036"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","Kingston upon Hull, City of","Local authority","E06000010","Boys","All Pupils","31.4","%","1089"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","Kingston upon Hull, City of","Local authority","E06000010","Girls","All Pupils","36.2","%","947"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","East Riding of Yorkshire","Local authority","E06000011","All Pupils","All Pupils","46.3","%","3151"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","East Riding of Yorkshire","Local authority","E06000011","Boys","All Pupils","42.3","%","1585"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","All Pupils","All pupils","East Riding of Yorkshire","Local authority","E06000011","Girls","All Pupils","50.4","%","1566"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","East Riding of Yorkshire","Local authority","E06000011","All Pupils","All Pupils","85.7","%","7"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","East Riding of Yorkshire","Local authority","E06000011","Boys","All Pupils","80","%","5"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","East Riding of Yorkshire","Local authority","E06000011","Girls","All Pupils","100","%","2"
