"Measure","Measure_type","Ethnicity","Ethnicity_type","Time","Time_Type","Region","Age","Age_Type","Sex","Disability","Value","confidence_interval","Numerator","denominator","samp_size"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Female","Non-disabled","65","12.1","20600","31700","150"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Male","All","71.2","11.6","24600","34500","145"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Male","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Male","Non-disabled","72.9","12.6","20000","27400","119"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","All","All","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","East Midlands","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","East Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","East Midlands","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","East Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","East of England","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","East of England","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","East of England","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","East of England","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","London","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","London","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","London","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","London","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","North East","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","North East","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","North East","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","North East","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","North West","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","North West","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","North West","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","North West","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","Scotland","All","16-64","All","All","68.4","12","16900","24700","145"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","Scotland","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","Scotland","All","16-64","All","Non-disabled","73.7","12.4","15300","20700","121"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","Scotland","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","South East","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","South East","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","South East","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","South East","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","South West","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","South West","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","South West","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","South West","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","Wales","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","Wales","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","Wales","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","Wales","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","West Midlands","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","West Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","West Midlands","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","West Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","Yorkshire and The Humber","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","Yorkshire and The Humber","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","Yorkshire and The Humber","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Unknown","ONS 2011 5+1","Jan14-Dec14","year","Yorkshire and The Humber","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","All","All","54.5","1","3217100","5903500","24543"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","All","Disabled","35.6","2.8","229400","644000","2715"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","All","Non-disabled","57","1","2976900","5218300","21651"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","All","unknown","26.4","10.3","10900","41200","177"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Female","All","53.9","1.4","1568700","2908900","12403"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Female","Disabled","39.6","4","134200","339200","1440"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Female","Non-disabled","56.1","1.5","1429600","2548800","10870"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Female","unknown","23.7","13.7","5000","21000","93"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Male","All","55","1.4","1648400","2994500","12140"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Male","Disabled","31.2","4","95200","304900","1275"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Male","Non-disabled","58","1.5","1547300","2669500","10781"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","16-24","16-64","Male","unknown","29.2","15.4","5900","20200","84"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","All","All","83.8","0.4","14821800","17682600","82188"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","All","Disabled","55.7","1.4","1453600","2610900","12820"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","All","Non-disabled","88.8","0.4","13297700","14973200","68878"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","All","unknown","71.5","6.3","70400","98500","490"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Female","All","78.7","0.6","7007000","8903600","43714"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Female","Disabled","55.2","1.8","816800","1479000","7544"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Female","Non-disabled","83.5","0.6","6154200","7370400","35889"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Female","unknown","66.5","8.7","36000","54100","281"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Male","All","89","0.5","7814800","8779000","38474"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Male","Disabled","56.3","2.1","636800","1131900","5276"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Male","Non-disabled","94","0.4","7143500","7602800","32989"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","25-49","16-64","Male","unknown","77.6","8.9","34400","44400","209"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","All","All","68.9","0.6","7238400","10512900","58934"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","All","Disabled","41.7","1.2","1144800","2748200","16018"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","All","Non-disabled","78.6","0.6","6048100","7694300","42489"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","All","unknown","64.6","7.2","45600","70500","427"
"Employed","Percentage of individuals employed","White","ONS 2011 5+1","Jan14-Dec14","year","All","50-64","16-64","Female","All","63.7","0.8","3399300","5339800","30892"
