"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Numerator","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Liverpool","Country","E08000012","All","10-11","75","%","185","247"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Luton","Country","E06000032","All","10-11","68","%","231","342"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Manchester","Country","E08000003","All","10-11","78","%","953","1217"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Medway","Country","E06000035","All","10-11","86","%","176","205"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Merton","Country","E09000024","All","10-11","74","%","253","343"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Middlesbrough","Country","E06000002","All","10-11","69","%","22","32"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Milton Keynes","Country","E06000042","All","10-11","75","%","432","573"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Newcastle upon Tyne","Country","E08000021","All","10-11","85","%","120","142"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Newham","Country","E09000025","All","10-11","85","%","938","1105"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Norfolk","Country","E10000020","All","10-11","67","%","58","87"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","North East Lincolnshire","Country","E06000012","All","10-11","100","%","5","5"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","North Lincolnshire","Country","E06000013","All","10-11","43","%","3","7"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","North Somerset","Country","E06000024","All","10-11","63","%","5","8"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","North Tyneside","Country","E08000022","All","10-11","78","%","21","27"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","North Yorkshire","Country","E10000023","All","10-11","52","%","11","21"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Northamptonshire","Country","E10000021","All","10-11","73","%","345","474"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Northumberland","Country","E06000057","All","10-11","100","%","6","6"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Nottingham","Country","E06000018","All","10-11","74","%","278","376"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Nottinghamshire","Country","E10000024","All","10-11","72","%","65","90"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Oldham","Country","E08000004","All","10-11","82","%","89","109"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Oxfordshire","Country","E10000025","All","10-11","70","%","120","172"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Peterborough","Country","E06000031","All","10-11","67","%","74","111"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Plymouth","Country","E06000026","All","10-11","64","%","18","28"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Poole","Country","E06000029","All","10-11","78","%","7","9"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Portsmouth","Country","E06000044","All","10-11","76","%","52","68"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Reading","Country","E06000038","All","10-11","70","%","117","168"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Redbridge","Country","E09000026","All","10-11","73","%","324","441"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Redcar and Cleveland","Country","E06000003","All","10-11","100","%","3","3"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Richmond upon Thames","Country","E09000027","All","10-11","83","%","54","65"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Rochdale","Country","E08000005","All","10-11","74","%","90","122"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Rotherham","Country","E08000018","All","10-11","70","%","37","53"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Rutland","Country","E06000017","All","10-11","67","%","2","3"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Salford","Country","E08000006","All","10-11","82","%","124","152"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Sandwell","Country","E08000028","All","10-11","74","%","324","440"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Sefton","Country","E08000014","All","10-11","82","%","9","11"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Sheffield","Country","E08000019","All","10-11","72","%","276","384"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Shropshire","Country","E06000051","All","10-11","40","%","2","5"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Slough","Country","E06000039","All","10-11","74","%","143","194"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Solihull","Country","E08000029","All","10-11","78","%","42","54"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Somerset","Country","E10000027","All","10-11","71","%","15","21"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","South Gloucestershire","Country","E06000025","All","10-11","69","%","35","51"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","South Tyneside","Country","E08000023","All","10-11","80","%","8","10"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Southampton","Country","E06000045","All","10-11","74","%","68","92"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Southend-on-Sea","Country","E06000033","All","10-11","82","%","75","91"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Southwark","Country","E09000028","All","10-11","76","%","1065","1396"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","St. Helens","Country","E08000013","All","10-11","55","%","6","11"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Staffordshire","Country","E10000028","All","10-11","78","%","57","73"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Stockport","Country","E08000007","All","10-11","59","%","27","46"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Stockton-on-Tees","Country","E06000004","All","10-11","79","%","27","34"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Stoke-on-Trent","Country","E06000021","All","10-11","75","%","76","101"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Suffolk","Country","E10000029","All","10-11","62","%","38","61"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Sunderland","Country","E08000024","All","10-11","85","%","23","27"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Surrey","Country","E10000030","All","10-11","74","%","142","191"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Sutton","Country","E09000029","All","10-11","82","%","146","179"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Swindon","Country","E06000030","All","10-11","83","%","74","89"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Tameside","Country","E08000008","All","10-11","77","%","48","62"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Telford and Wrekin","Country","E06000020","All","10-11","73","%","61","84"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Thurrock","Country","E06000034","All","10-11","86","%","318","370"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Torbay","Country","E06000027","All","10-11","67","%","2","3"
"Percentage of pupils reaching the key stage 2 expected standard in math by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Tower Hamlets","Country","E09000030","All","10-11","78","%","277","354"
