"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Numerator","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Lincolnshire","Country","E10000019","All","10-11","69","%","24","35"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Liverpool","Country","E08000012","All","10-11","75","%","185","247"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Luton","Country","E06000032","All","10-11","68","%","233","342"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Manchester","Country","E08000003","All","10-11","76","%","925","1217"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Medway","Country","E06000035","All","10-11","80","%","163","205"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Merton","Country","E09000024","All","10-11","77","%","265","343"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Middlesbrough","Country","E06000002","All","10-11","66","%","21","32"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Milton Keynes","Country","E06000042","All","10-11","72","%","411","573"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Newcastle upon Tyne","Country","E08000021","All","10-11","75","%","106","142"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Newham","Country","E09000025","All","10-11","83","%","914","1105"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Norfolk","Country","E10000020","All","10-11","71","%","62","87"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","North East Lincolnshire","Country","E06000012","All","10-11","100","%","5","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","North Lincolnshire","Country","E06000013","All","10-11","29","%","2","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","North Somerset","Country","E06000024","All","10-11","75","%","6","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","North Tyneside","Country","E08000022","All","10-11","89","%","24","27"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","North Yorkshire","Country","E10000023","All","10-11","57","%","12","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Northamptonshire","Country","E10000021","All","10-11","70","%","332","474"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Northumberland","Country","E06000057","All","10-11","100","%","6","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Nottingham","Country","E06000018","All","10-11","73","%","275","376"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Nottinghamshire","Country","E10000024","All","10-11","77","%","69","90"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Oldham","Country","E08000004","All","10-11","76","%","83","109"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Oxfordshire","Country","E10000025","All","10-11","72","%","124","172"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Peterborough","Country","E06000031","All","10-11","65","%","72","111"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Plymouth","Country","E06000026","All","10-11","61","%","17","28"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Poole","Country","E06000029","All","10-11","44","%","4","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Portsmouth","Country","E06000044","All","10-11","75","%","51","68"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Reading","Country","E06000038","All","10-11","73","%","122","168"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Redbridge","Country","E09000026","All","10-11","78","%","343","441"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Redcar and Cleveland","Country","E06000003","All","10-11","67","%","2","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Richmond upon Thames","Country","E09000027","All","10-11","75","%","49","65"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Rochdale","Country","E08000005","All","10-11","70","%","86","122"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Rotherham","Country","E08000018","All","10-11","79","%","42","53"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Rutland","Country","E06000017","All","10-11","0","%","0","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Salford","Country","E08000006","All","10-11","80","%","121","152"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Sandwell","Country","E08000028","All","10-11","75","%","330","440"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Sefton","Country","E08000014","All","10-11","91","%","10","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Sheffield","Country","E08000019","All","10-11","69","%","265","384"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Shropshire","Country","E06000051","All","10-11","40","%","2","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Slough","Country","E06000039","All","10-11","73","%","141","194"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Solihull","Country","E08000029","All","10-11","72","%","39","54"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Somerset","Country","E10000027","All","10-11","90","%","19","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","South Gloucestershire","Country","E06000025","All","10-11","78","%","40","51"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","South Tyneside","Country","E08000023","All","10-11","90","%","9","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Southampton","Country","E06000045","All","10-11","74","%","68","92"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Southend-on-Sea","Country","E06000033","All","10-11","80","%","73","91"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Southwark","Country","E09000028","All","10-11","74","%","1049","1412"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","St. Helens","Country","E08000013","All","10-11","73","%","8","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Staffordshire","Country","E10000028","All","10-11","74","%","54","73"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Stockport","Country","E08000007","All","10-11","72","%","33","46"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Stockton-on-Tees","Country","E06000004","All","10-11","85","%","29","34"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Stoke-on-Trent","Country","E06000021","All","10-11","74","%","75","101"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Suffolk","Country","E10000029","All","10-11","67","%","41","61"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Sunderland","Country","E08000024","All","10-11","78","%","21","27"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Surrey","Country","E10000030","All","10-11","76","%","145","191"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Sutton","Country","E09000029","All","10-11","82","%","147","179"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Swindon","Country","E06000030","All","10-11","74","%","66","89"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Tameside","Country","E08000008","All","10-11","76","%","47","62"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Telford and Wrekin","Country","E06000020","All","10-11","63","%","53","84"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Thurrock","Country","E06000034","All","10-11","86","%","319","370"
