"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Numerator","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Gateshead","Country","E08000037","All","10-11","79","%","27","34"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Gloucestershire","Country","E10000013","All","10-11","57","%","51","90"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Greenwich","Country","E09000011","All","10-11","74","%","863","1169"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Hackney","Country","E09000012","All","10-11","68","%","619","917"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Halton","Country","E06000006","All","10-11","75","%","3","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Hammersmith and Fulham","Country","E09000013","All","10-11","69","%","246","354"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Hampshire","Country","E10000014","All","10-11","61","%","108","178"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Haringey","Country","E09000014","All","10-11","59","%","485","828"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Harrow","Country","E09000015","All","10-11","66","%","194","294"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Hartlepool","Country","E06000001","All","10-11","100","%","2","2"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Havering","Country","E09000016","All","10-11","71","%","248","351"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Herefordshire, County of","Country","E06000019","All","10-11","0","%","0","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Hertfordshire","Country","E10000015","All","10-11","62","%","366","595"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Hillingdon","Country","E09000017","All","10-11","62","%","250","401"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Hounslow","Country","E09000018","All","10-11","64","%","240","373"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Isle of Wight","Country","E06000046","All","10-11","0","%","0","2"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Islington","Country","E09000019","All","10-11","60","%","264","438"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Kensington and Chelsea","Country","E09000020","All","10-11","70","%","112","161"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Kent","Country","E10000016","All","10-11","72","%","311","431"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Kingston upon Hull, City of","Country","E06000010","All","10-11","56","%","35","62"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Kingston upon Thames","Country","E09000021","All","10-11","52","%","30","58"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Kirklees","Country","E08000034","All","10-11","55","%","62","113"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Knowsley","Country","E08000011","All","10-11","94","%","15","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Lambeth","Country","E09000022","All","10-11","64","%","829","1288"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Lancashire","Country","E10000017","All","10-11","61","%","43","71"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Leeds","Country","E08000035","All","10-11","53","%","353","666"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Leicester","Country","E06000016","All","10-11","59","%","288","490"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Leicestershire","Country","E10000018","All","10-11","69","%","55","80"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Lewisham","Country","E09000023","All","10-11","65","%","855","1321"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Lincolnshire","Country","E10000019","All","10-11","60","%","21","35"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Liverpool","Country","E08000012","All","10-11","64","%","158","247"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Luton","Country","E06000032","All","10-11","57","%","196","342"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Manchester","Country","E08000003","All","10-11","65","%","796","1217"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Medway","Country","E06000035","All","10-11","74","%","151","205"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Merton","Country","E09000024","All","10-11","62","%","211","343"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Middlesbrough","Country","E06000002","All","10-11","53","%","17","32"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Milton Keynes","Country","E06000042","All","10-11","63","%","362","573"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Newcastle upon Tyne","Country","E08000021","All","10-11","69","%","98","142"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Newham","Country","E09000025","All","10-11","76","%","835","1105"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Norfolk","Country","E10000020","All","10-11","59","%","51","87"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","North East Lincolnshire","Country","E06000012","All","10-11","100","%","5","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","North Lincolnshire","Country","E06000013","All","10-11","29","%","2","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","North Somerset","Country","E06000024","All","10-11","50","%","4","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","North Tyneside","Country","E08000022","All","10-11","70","%","19","27"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","North Yorkshire","Country","E10000023","All","10-11","40","%","8","20"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Northamptonshire","Country","E10000021","All","10-11","58","%","274","474"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Northumberland","Country","E06000057","All","10-11","100","%","6","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Nottingham","Country","E06000018","All","10-11","63","%","236","376"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Nottinghamshire","Country","E10000024","All","10-11","61","%","55","90"
