"Measure","Measure_type","Ethnicity","Ethnicity_type","Time","Time_Type","Region","Age","Age_Type","Sex","Disability","Value","confidence_interval","Numerator","denominator","samp_size"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","50-64","16+","Male","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","50-64","16+","Male","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","50-64","16+","Male","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","50-64","16+","Male","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","65+","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","65+","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","65+","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","65+","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","65+","16+","Female","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","65+","16+","Female","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","65+","16+","Female","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","65+","16+","Female","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","65+","16+","Male","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","65+","16+","Male","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","65+","16+","Male","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","65+","16+","Male","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","All","16+","All","All","3.4","3.5","1300","37700","262"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","All","16+","All","Non-disabled","1.9","3.5","600","31400","153"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","All","16+","Female","All","2.1","3.9","400","17800","129"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","All","16+","Female","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","All","16+","Female","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","All","16+","Female","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","All","16+","Male","All","4.6","5.6","900","19800","133"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","All","16+","Male","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","All","16+","Male","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","All","All","16+","Male","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","East Midlands","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","East Midlands","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","East Midlands","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","East Midlands","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","East of England","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","East of England","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","East of England","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","East of England","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","London","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","London","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","London","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","London","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","North East","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","North East","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","North East","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","North East","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","North West","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","North West","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","North West","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","North West","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","Scotland","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","Scotland","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","Scotland","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","Scotland","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","South East","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","South East","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","South East","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","South East","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","South West","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","South West","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","South West","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","South West","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","Wales","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","Wales","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","Wales","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","Wales","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","West Midlands","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","West Midlands","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","West Midlands","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","West Midlands","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","Yorkshire and The Humber","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","Yorkshire and The Humber","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","Yorkshire and The Humber","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2015","year","Yorkshire and The Humber","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2015","year","All","16-24","16+","All","All","12.9","0.7","503700","3890000","23249"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2015","year","All","16-24","16+","All","Disabled","23.2","2.4","86100","370400","2855"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2015","year","All","16-24","16+","All","Non-disabled","11.8","0.7","413900","3506000","20247"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2015","year","All","16-24","16+","All","unknown","26.4","11.3","3600","13700","147"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2015","year","All","16-24","16+","Female","All","11.5","0.9","212400","1852700","11681"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2015","year","All","16-24","16+","Female","Disabled","18.5","3","38500","208600","1561"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2015","year","All","16-24","16+","Female","Non-disabled","10.5","0.9","172300","1637200","10046"
