"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Measure_type","Value","Value_type","Note"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","98","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","24","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","20","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Occupational pension income","62","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Personal pension income","18","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Investment income","63","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Earnings income","16","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Other income","47","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White Other","ONS 5+2","All benefit income (including State Pension)","99","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White Other","ONS 5+2","Benefit Income of which State Pension","87","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White Other","ONS 5+2","Benefit Income of which Income-related benefits","31","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White Other","ONS 5+2","Benefit Income of which Disability benefits","19","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White Other","ONS 5+2","Occupational pension income","42","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White Other","ONS 5+2","Personal pension income","13","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White Other","ONS 5+2","Investment income","53","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White Other","ONS 5+2","Earnings income","22","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","White Other","ONS 5+2","Other income","42","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Mixed","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Mixed","ONS 5+2","Benefit Income of which State Pension","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Mixed","ONS 5+2","Benefit Income of which Income-related benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Mixed","ONS 5+2","Benefit Income of which Disability benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Mixed","ONS 5+2","Occupational pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Mixed","ONS 5+2","Personal pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Mixed","ONS 5+2","Investment income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Mixed","ONS 5+2","Earnings income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Black","ONS 5+2","All benefit income (including State Pension)","99","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Black","ONS 5+2","Benefit Income of which State Pension","94","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Black","ONS 5+2","Benefit Income of which Income-related benefits","40","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Black","ONS 5+2","Benefit Income of which Disability benefits","21","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Black","ONS 5+2","Occupational pension income","42","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Black","ONS 5+2","Personal pension income","8","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Black","ONS 5+2","Investment income","28","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Black","ONS 5+2","Earnings income","21","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Black","ONS 5+2","Other income","48","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Asian","ONS 5+2","All benefit income (including State Pension)","99","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Asian","ONS 5+2","Benefit Income of which State Pension","85","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Asian","ONS 5+2","Benefit Income of which Income-related benefits","36","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Asian","ONS 5+2","Benefit Income of which Disability benefits","19","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Asian","ONS 5+2","Occupational pension income","31","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Asian","ONS 5+2","Personal pension income","9","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Asian","ONS 5+2","Investment income","32","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Asian","ONS 5+2","Earnings income","15","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Asian","ONS 5+2","Other income","41","%",""
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Other","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Other","ONS 5+2","Benefit Income of which State Pension","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Other","ONS 5+2","Benefit Income of which Income-related benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Other","ONS 5+2","Benefit Income of which Disability benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Other","ONS 5+2","Occupational pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Other","ONS 5+2","Personal pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Other","ONS 5+2","Investment income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Other","ONS 5+2","Earnings income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2015/16; 2016/17; 2017/18","3-Year average","Other","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Gross income","533","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Benefit income","228","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Benefit Income of which State Pension","182","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Benefit Income of which Income-related benefits","22","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Benefit Income of which Disability benefits","17","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Occupational pension income","154","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Personal pension income","20","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Investment income","40","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Earnings income","86","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Gross income","539","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Benefit income","229","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Benefit Income of which State Pension","184","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Benefit Income of which Income-related benefits","21","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Benefit Income of which Disability benefits","17","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Occupational pension income","158","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Investment income","41","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Earnings income","86","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White All","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Gross income","541","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Benefit income","230","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","185","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","20","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","17","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Occupational pension income","160","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Investment income","41","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Earnings income","85","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2015/16; 2016/17; 2017/18","3-Year average","White Other","ONS 5+2","Gross income","478","£",""
